,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-0.7267064,-0.4999371,-0.8010777,-0.94904447,-0.8165574,-0.5846237,-0.2869691,-0.8234828,-0.8664937,-0.29194355,-0.77985597,-1.2730192,-0.9742043,-0.4551871,-0.11788357,-0.28712684
1,-1.0982279,-0.43582147,-1.0542152,-0.2531702,-0.780266,-0.67955935,-0.56675017,0.49964112,-1.1298677,-0.25371286,-0.8101567,-1.2113074,-1.3881973,-1.0283018,-0.98867285,-0.36242414
2,-1.0363076,-0.94874644,-0.47561532,0.31618148,-1.360929,-0.8377855,-0.6786626,-0.5690359,-0.7707214,-0.71248126,-0.9010591,-0.96446025,-1.2107717,-0.7586008,-0.6537539,-1.0024512
3,-0.23134434,1.7761675,0.06682206,0.37944278,2.8488781,1.3457352,0.72024274,1.1103137,0.30671754,0.39620906,1.583605,0.20806392,0.6817677,0.21906547,1.288776,0.35290024
4,-0.26230446,0.0129879,0.42844698,1.075317,0.7076831,0.11157133,0.04876819,1.5174288,0.6179777,-0.024328642,0.34127298,0.5166229,1.1549026,0.6573297,0.7194138,-0.3247755
5,0.5426588,0.10916133,-0.15015289,0.9487945,1.1431804,0.11157133,0.7761989,0.7031986,0.52220535,-0.25371286,-0.052637182,0.08464032,0.14949098,0.32020336,0.38449487,-0.061234925
6,-0.7267064,0.20533477,-0.6202653,-0.69599926,-0.8528488,-0.10994527,0.27259305,-1.0270404,-0.4834043,-0.94186544,0.12916751,-0.34734225,-0.08707645,-0.556325,-0.35232684,-0.8518566
7,-0.26230446,0.077103525,0.3199595,-0.4429541,0.48993444,0.8077663,-0.5107939,0.8558668,0.68980694,-0.100790046,0.22006986,-0.71761304,-0.38278574,-0.084348194,-0.18486735,0.12700833
8,-1.0053475,-0.98080426,-1.4158401,-1.6449188,-1.3972205,-0.5846237,-1.3501371,-0.009252703,-1.1777538,-0.94186544,-1.2949692,-1.64329,-1.6839066,-1.3654281,-1.2901,-0.8518566
9,-0.47902533,-0.019069912,-0.113990396,0.44270408,0.19960292,-0.80614024,0.5523741,-0.5690359,-0.43551815,-0.82717335,0.52307767,-0.16220687,-0.02793459,-0.11806082,1.288776,-0.36242414
10,-0.69574624,-0.30759022,-0.72875273,-0.18990889,-1.2883462,-0.20488095,-1.070356,-0.92526156,-0.6988921,-0.750712,0.09886672,-0.7793248,-0.79677874,-0.5226124,-1.0221647,-1.0400999
11,-0.6028659,-0.72434175,-0.72875273,-1.2653509,-0.56251734,-0.55297846,-0.9024874,-0.009252703,-0.3397458,-0.7889427,0.6442808,-1.1495956,-0.9742043,-0.59003764,-0.5197863,-0.88950527
12,0.10921705,-0.019069912,-0.8010777,0.37944278,-0.30847725,-0.23652618,-0.0071880245,-0.21281023,-0.38763198,-0.100790046,-0.56775045,-0.65590125,0.031207265,-0.4551871,-0.6872458,0.27760294
13,-0.5409456,0.36562383,-0.36712784,0.6957493,-0.56251734,1.4406708,-0.8465312,-0.21281023,-0.4834043,-0.750712,0.85638624,-0.65590125,-0.5010694,-0.25291133,-0.41931063,-0.6259647
14,0.047296792,-0.43582147,-0.15015289,-0.94904447,-0.34476867,-0.07830004,-0.3429253,-0.21281023,0.16305903,0.51090115,-0.29504344,0.14635211,0.85919327,-0.18548608,0.11655971,0.20230563
15,-0.94342726,-0.5961105,-0.9095652,-0.69599926,-0.6351002,0.30144268,-1.1822685,-0.72170407,-0.84255064,-1.133019,-0.59805125,-0.8410366,-0.9742043,-0.89345133,-0.31883493,-1.0777485
16,0.51169866,0.39768162,0.102984555,1.075317,-0.23589437,0.016635643,0.7761989,1.41565,-0.38763198,0.39620906,0.28067142,0.14635211,-0.1462183,-0.084348194,0.083067805,0.08935968
17,0.14017718,-0.37170583,0.03065957,0.75901055,0.67139167,0.4280236,0.9440676,1.161203,-0.22003037,0.43443978,-0.41624656,-0.47076586,0.031207265,-0.6574629,0.7529057,0.051711027
18,-0.3242247,0.0129879,-0.041665412,0.63248795,-0.23589437,0.04828087,-0.39888152,0.8558668,-0.29185963,-0.40663564,-0.08293796,-0.8410366,-0.1462183,-0.35404924,-0.21835926,-0.40007278
19,-0.13846396,-0.4999371,0.21147203,-0.00012500516,2.3045065,-0.6479141,0.32854924,0.95764554,-0.24397345,0.39620906,-0.2041411,0.8868937,0.8000514,-0.05063556,0.8868733,0.69173807
20,-0.63382596,-0.5961105,-0.9818902,0.63248795,-0.59880877,-0.7428498,-0.4548377,-0.314589,-0.9143799,-0.48309705,-0.6889536,0.8251819,0.09034912,-0.9945892,-0.5532782,-0.47537008
21,0.14017718,0.04504571,0.102984555,0.9487945,-0.38106012,0.36473313,0.83215517,0.04163668,-0.5552336,-0.9036348,0.4624761,-0.16220687,-0.02793459,-0.21919872,0.81988955,-0.6636133
22,-0.4171051,0.46179727,0.06682206,0.44270408,-0.453643,0.14321655,-0.06314424,-0.36547837,0.043343596,-0.86540407,1.1290933,-0.34734225,-0.1462183,0.353916,-0.18486735,-0.7389107
23,-0.7267064,-0.43582147,-0.5117778,2.593588,-0.41735157,-0.33146185,0.27259305,0.7031986,-0.7228352,-0.750712,-0.08293796,-0.22391866,-0.1462183,-0.6574629,0.28401917,-0.7389107
24,-0.35518485,-0.5640527,0.06682206,-0.063386306,-0.01814572,-0.55297846,0.1047244,0.49964112,-0.38763198,-0.21548215,0.03826516,-0.16220687,0.7409095,0.4550539,-0.5532782,-0.28712684
25,0.97610056,0.5579707,2.2365716,0.44270408,1.1794719,0.5862497,2.2310605,1.3138711,2.5813107,2.193052,1.310898,2.059418,1.6280373,1.8709843,1.322268,1.8211976
26,-0.20038421,-0.46787927,-0.47561532,0.75901055,0.05443716,-0.2681714,0.72024274,-0.26369962,-0.19608727,0.20505556,-0.77985597,0.14635211,-0.08707645,-0.11806082,-0.11788357,0.051711027
27,-0.0146234585,0.5259129,-0.36712784,-0.00012500516,0.0907286,-0.489688,-0.2869691,-0.8743722,-0.10031492,-0.25371286,-0.113238744,-0.038783275,-0.20536016,-0.21919872,0.35100296,-0.36242414
28,-0.26230446,0.7503176,-0.5841028,0.25292018,-0.41735157,0.6495402,0.38450545,1.5683181,-0.3397458,-0.024328642,0.09886672,-0.038783275,0.031207265,-0.25291133,-0.15137546,-0.13653223
29,0.20209743,0.36562383,0.6092594,1.5181462,-0.59880877,0.90270203,1.1119362,1.822765,0.68980694,0.24328627,0.88668704,0.3314875,0.3860584,0.85960543,-0.5197863,0.5411435
30,-0.7267064,-0.40376365,0.28379703,0.63248795,-0.9254317,-0.7112046,0.72024274,0.2451942,-0.3397458,-0.52132773,-0.62835205,0.14635211,-0.20536016,0.42134127,-0.7542296,-0.5130187
31,-0.0146234585,-0.5961105,-0.5117778,-0.632738,-1.034306,-0.29981664,0.04876819,-0.009252703,-0.84255064,-0.40663564,-0.65865284,-0.8410366,-0.5010694,-0.4214745,-0.8881972,-0.5506674
32,0.9451404,0.94266444,1.0432093,0.75901055,1.034306,0.17486177,0.88811135,0.49964112,0.5940346,0.35797837,0.6442808,0.022928523,0.031207265,1.3990076,1.0543327,0.72938675
33,0.07825692,0.04504571,0.42844698,0.31618148,0.48993444,1.5356065,0.38450545,-0.26369962,-0.07637184,0.51090115,-0.17384031,-0.28563046,0.09034912,-0.05063556,0.1500516,0.42819753
34,0.7903398,0.077103525,1.0432093,-0.5062154,0.30847725,-0.3631071,0.88811135,-0.060142085,0.35460374,0.052132763,-0.26474264,0.5166229,1.0957607,1.0955938,0.9538571,-0.43772143
35,-0.47902533,-0.5961105,-0.40329033,-0.063386306,-0.7076831,-0.6479141,0.38450545,-0.314589,-0.5552336,-0.6360199,-0.53744966,0.022928523,-0.38278574,-0.25291133,-0.41931063,-0.17418088
36,-0.23134434,-0.46787927,0.06682206,-0.18990889,-0.19960292,-0.2681714,0.1047244,0.19430482,-0.3636889,-0.25371286,-0.47684813,0.4549111,0.09034912,0.18535285,-0.21835926,0.12700833
37,-1.1911082,-1.0449198,-1.4158401,-0.7592606,-1.5423862,-1.185883,-1.7418306,-0.41636774,-1.22564,-1.6300181,-1.32527,-1.4581546,-1.506481,-1.2642902,-1.256608,-1.5295323
38,-0.94342726,1.2632425,-0.9818902,-0.2531702,-0.6351002,0.016635643,-1.2382247,-0.67081463,-1.0101522,-1.2859418,0.88668704,-0.5324777,-0.79677874,-0.9608766,-0.21835926,-1.454235
39,1.5024227,0.5259129,0.3199595,-0.3164315,0.56251734,-0.046654813,-0.56675017,-1.2814872,0.6658639,0.31974766,0.06856594,0.14635211,-0.26450202,0.18535285,0.083067805,-0.13653223
40,0.35689804,0.49385506,0.8985594,0.44270408,0.453643,0.016635643,1.6714983,-0.36547837,0.33066064,0.7402854,0.1594683,0.9486055,1.0957607,-0.15177345,0.18354349,1.1058732
41,0.047296792,0.9106066,1.2240218,1.2018397,-0.52622586,1.2824447,0.9440676,0.44875172,0.5461484,1.8872064,2.1593199,0.14635211,0.97747695,0.75846756,-0.25185114,1.3317652
42,1.1618613,1.4876472,1.0793718,1.265101,2.0504663,1.2507995,1.1678925,1.1103137,2.9644,1.3519766,1.1896949,1.0720291,1.3323281,2.9835012,0.9538571,1.030576
43,-0.10750384,-0.14730115,-1.0542152,-0.56947666,-0.12702005,-0.9643664,-0.5107939,-1.3323766,-0.79466444,-0.52132773,-0.77985597,-0.96446025,-0.9150624,-0.7923134,0.35100296,-0.8518566
44,-0.881507,-0.8846308,-1.1265402,-0.56947666,-1.1068889,-0.9960116,-1.6299182,-1.3323766,-1.0819815,-1.515326,-1.2646685,-1.026172,-1.506481,-1.2305776,-0.8881972,-1.454235
45,-0.44806522,0.42973945,0.28379703,0.44270408,-0.05443716,0.30144268,0.32854924,0.754088,0.6179777,0.090363465,0.6745816,-0.16220687,-0.32364386,0.6573297,0.58544624,-0.09888358
46,-0.47902533,-0.5319949,-0.22247787,0.88553315,-0.7439745,-0.2681714,0.5523741,-0.009252703,-0.57917666,-0.750712,-0.23444188,0.3314875,-0.08707645,0.11792759,-0.7542296,-0.7389107
47,-0.5409456,-0.6922839,-1.0180527,0.6957493,0.34476867,-0.6479141,-0.62270635,0.65230924,-0.93832296,-0.71248126,-0.65865284,-0.59418947,-0.9742043,-0.6911755,-0.7877215,-0.40007278
48,-0.20038421,0.23739257,0.356122,0.6957493,0.16331148,0.33308792,1.05598,-0.16192085,-0.62706286,0.20505556,1.2502965,0.6400465,0.6817677,0.5224792,0.987349,-0.21182953
49,-0.9124671,-0.30759022,-0.8372402,0.063136294,-0.12702005,-0.17323571,-0.95844364,0.44875172,-0.7228352,-0.59778917,-0.77985597,-0.28563046,-0.6193532,-0.8597387,-0.31883493,-0.8518566
50,-0.0146234585,-0.019069912,0.356122,0.63248795,-0.30847725,0.11157133,0.21663682,-0.314589,-0.29185963,0.20505556,0.1594683,-0.16220687,-0.678495,0.5561918,-0.5532782,0.014062377
51,-0.44806522,-0.37170583,-0.47561532,0.88553315,-0.0907286,-0.7112046,-0.0071880245,0.8049774,-0.29185963,-0.13902074,-0.29504344,-0.28563046,-0.38278574,-0.4214745,-0.31883493,-0.5130187
52,1.7191436,0.077103525,1.0070468,0.44270408,-0.16331148,0.17486177,1.8393672,-0.111031465,0.23488829,0.5873626,0.55337846,0.022928523,1.0366188,0.85960543,1.0543327,0.014062377
53,2.4312265,0.14121914,2.4535463,-1.3286122,1.4335119,0.11157133,2.063192,-0.009252703,1.1686686,0.93143886,1.2502965,2.059418,2.0420303,2.2081106,2.0925815,0.91763
54,-0.4171051,1.199127,1.0432093,-0.00012500516,0.8165574,0.14321655,-0.2869691,0.5505305,0.9052947,0.28151697,1.1290933,-0.10049507,0.32691655,0.75846756,0.61893815,-0.17418088
55,0.32593793,0.8785488,0.8623969,-0.82252187,0.38106012,0.39637837,0.6083303,-0.72170407,0.73769313,0.5873626,0.6745816,1.7508588,1.39147,0.5561918,0.987349,0.57879215
56,-0.75766647,-0.17935897,-0.29480284,-0.1266476,-0.56251734,0.17486177,-0.4548377,-0.72170407,-0.6988921,-0.7889427,-0.08293796,-0.9027484,-1.092488,-0.556325,-0.45280254,-0.7765593
57,-0.69574624,-0.7884574,-1.2350277,-0.3796928,-0.01814572,-0.67955935,-1.1263123,-0.97615093,-0.79466444,-1.0947883,-0.59805125,-1.2113074,-1.4473392,-1.196865,-0.5532782,-1.1153972
58,-1.0982279,-0.98080426,-1.0903777,-1.6449188,-1.4698033,-1.0593021,-1.5180057,-1.4850447,-1.1777538,-1.4006339,-1.1737661,-1.1495956,-1.3881973,-1.0957271,-1.2901,-1.1530458
59,-0.881507,-0.5319949,-0.72875273,-0.69599926,-0.8891403,-0.20488095,-0.11910045,-0.46725714,-0.7707214,-0.52132773,-0.5071489,-0.7793248,-0.38278574,-0.6574629,-0.5867701,-0.7765593
60,-0.75766647,0.46179727,-0.7649152,-0.7592606,-0.8528488,-0.55297846,-0.95844364,-0.8743722,-0.19608727,-0.82717335,3.128945,-1.0878838,-1.3290554,-0.7586008,2.7624197,-0.8518566
61,1.316662,-0.33964804,0.03065957,-1.0123057,0.6351002,-0.61626893,0.6083303,-1.0779297,0.7616362,0.39620906,-0.56775045,0.9486055,0.50434214,0.38762861,-0.48629442,0.9929273
62,-0.0146234585,0.23739257,0.8623969,-1.8347026,0.8891403,0.11157133,-0.62270635,-1.2305979,1.6714734,-0.52132773,0.61398,0.5166229,-0.6193532,1.0955938,0.5519543,-0.5130187
63,0.14017718,-0.051127724,1.1516968,-0.3796928,0.12702005,-0.20488095,-0.62270635,-0.92526156,1.0968394,-0.024328642,0.09886672,-0.40905407,-0.32364386,0.8258928,-0.21835926,-0.023586275
64,-0.045583583,0.077103525,0.9347219,0.25292018,1.1068889,-0.489688,-0.62270635,-0.5181465,0.47431916,-0.52132773,-0.08293796,-0.16220687,-0.08707645,0.5899044,1.0878247,-0.061234925
65,-1.0363076,-0.9166886,-0.6202653,-1.3918736,-1.360929,-0.39475232,-1.4060934,-1.5359341,-0.6988921,-0.71248126,-0.44654733,-1.334731,-1.3290554,-0.38776186,-1.256608,-0.96480256
66,-0.7886266,-0.7563996,-0.5117778,-0.5062154,-0.9617232,-0.67955935,-0.9024874,-0.46725714,-0.6988921,-0.86540407,-0.8404575,-0.47076586,-0.38278574,-0.48889974,-0.7877215,-0.3247755
67,-1.0982279,-0.72434175,-0.8372402,-1.2653509,-1.3972205,-0.42639753,-0.95844364,-1.4341553,-0.8664937,-1.133019,-0.022336401,-0.65590125,-0.678495,-0.7923134,-1.1226405,-1.2283431
68,-0.75766647,-0.33964804,0.3199595,-0.94904447,-0.38106012,1.8204136,-1.1822685,-0.26369962,-0.19608727,-0.29194355,0.09886672,-0.5324777,-0.5010694,0.38762861,-0.7207377,-0.43772143
69,-0.045583583,-0.5319949,-0.8372402,0.25292018,0.0907286,-1.0909473,-0.3429253,-0.5181465,-0.962266,-0.67425054,-1.0828638,-0.22391866,-0.20536016,-0.89345133,0.1500516,-0.701262
70,-1.0672678,-0.9166886,-1.2711902,-1.2653509,-0.9617232,-1.1542377,-1.2382247,-1.5868235,-1.1777538,-1.0947883,-1.1737661,-1.5198663,-1.3290554,-1.2642902,-1.1896242,-1.0400999
71,-0.26230446,1.1029534,0.17530954,-0.94904447,-0.16331148,-0.015009585,-0.56675017,-0.67081463,0.043343596,-0.25371286,0.43217534,-0.16220687,-0.6193532,-0.016922932,0.1500516,-0.023586275
72,-0.47902533,-0.08318553,0.102984555,-0.3164315,-0.67139167,0.14321655,-0.23101288,-0.8743722,-0.07637184,0.31974766,0.4927769,0.08464032,-0.1462183,0.21906547,-0.01740788,0.051711027
73,-0.63382596,-0.7563996,-0.07782791,-1.3286122,-1.0705975,0.4280236,-0.2869691,-0.97615093,-0.41157505,-0.100790046,-0.022336401,-0.038783275,-0.32364386,0.084214956,-0.82121336,-0.09888358
74,-0.69574624,-0.33964804,-0.9818902,-0.69599926,-0.59880877,-0.7428498,-0.4548377,-0.97615093,-0.79466444,-0.82717335,-0.2041411,-0.28563046,-0.44192758,-0.62375027,-0.8547053,-0.6636133
75,-0.7886266,-0.8846308,-0.72875273,-1.7714413,-1.360929,-0.3631071,-1.6858743,-1.4341553,-0.84255064,-1.3624032,-0.59805125,-1.2730192,-1.2699136,-0.72488815,-0.9216891,-1.2659918
76,0.6664993,1.6158785,1.9472716,1.265101,1.3972205,3.3077395,1.4476736,1.3647606,1.3841565,2.307744,2.007816,2.9850948,2.219456,1.5338581,2.293533,2.6118195
77,1.347622,0.7823754,1.1155343,0.63248795,0.41735157,0.5862497,2.4548855,0.34697297,1.1926118,1.5813608,0.91698784,1.4422998,1.5688956,1.0955938,0.58544624,1.2188193
78,-0.881507,0.14121914,-0.6202653,-0.00012500516,0.05443716,0.016635643,-0.7346188,-0.26369962,-0.74677825,-0.71248126,-0.355645,-0.5324777,0.031207265,-0.62375027,-0.45280254,-0.47537008
79,-0.38614497,-0.21141678,-0.8010777,0.8222719,-0.0907286,0.04828087,0.1047244,-0.314589,-0.57917666,-0.25371286,-0.9313598,0.70175827,-0.5010694,-0.7923134,-0.08439167,-0.24947818
80,-0.0146234585,0.0129879,-0.29480284,-0.7592606,-0.8165574,0.90270203,0.83215517,-0.8234828,-0.5312905,1.0843617,0.007964381,0.08464032,0.14949098,-0.25291133,-0.5197863,-0.21182953
81,1.347622,3.4752314,1.8749466,-0.18990889,1.1068889,1.0609281,0.04876819,-0.8234828,4.041839,-0.100790046,1.2805972,-0.28563046,-0.44192758,2.4778116,3.4992414,0.08935968
82,0.57361895,0.10916133,0.3199595,0.50596535,0.8528488,-0.29981664,0.32854924,-0.92526156,0.5700915,0.8932082,-0.355645,0.022928523,0.031207265,0.32020336,-0.11788357,0.08935968
83,-0.20038421,-0.37170583,0.06682206,0.1263976,-1.1068889,-0.6479141,-0.17505667,0.34697297,0.067286685,-0.25371286,-0.17384031,-0.28563046,-0.38278574,0.2527781,-0.31883493,-0.43772143
84,-0.44806522,-0.08318553,0.13914704,-1.075567,0.41735157,-0.39475232,-1.1263123,-1.2814872,-0.24397345,-0.98009616,-0.44654733,-0.22391866,-0.08707645,0.016789699,0.5184625,-0.7389107
85,-0.69574624,-0.21141678,-0.8734027,-0.00012500516,-0.30847725,-0.046654813,-1.1263123,-0.77259344,-0.7707214,-0.67425054,-0.38594577,-0.96446025,-1.092488,-0.6911755,0.11655971,-0.701262
86,-0.94342726,-0.37170583,-0.6564278,-0.632738,-0.9254317,-0.20488095,0.1047244,-1.1288191,-0.6988921,-0.71248126,0.37157375,-0.8410366,-0.6193532,-0.6574629,-0.8881972,-0.814208
87,-0.4171051,-0.21141678,-0.40329033,-0.5062154,-0.2721858,-0.7428498,0.21663682,-1.1797085,-0.5312905,-0.36840495,-0.38594577,-0.16220687,0.2677747,-0.62375027,-0.620262,-0.43772143
88,0.14017718,-0.08318553,0.6815844,-1.5183961,0.6351002,-0.55297846,-0.3429253,-1.2814872,0.5461484,0.090363465,-0.26474264,-0.65590125,-0.38278574,0.5561918,0.78639764,0.27760294
89,0.14017718,-0.24347459,0.8985594,-1.2020897,0.67139167,-0.10994527,-0.56675017,-1.0779297,0.8574085,0.052132763,-0.2041411,-0.22391866,-0.1462183,1.0955938,1.0878247,0.23995428
90,0.07825692,0.6220863,0.8623969,0.1896589,1.6512605,0.83941156,0.7761989,0.39786234,0.3785468,0.28151697,0.43217534,-0.038783275,0.3860584,1.264157,0.7194138,0.87998134
91,1.564343,2.5776126,0.8623969,-1.0123057,1.2520547,0.14321655,0.7761989,-1.3323766,2.3179367,-0.024328642,0.85638624,-0.65590125,-0.9150624,1.0281686,2.2265494,-0.023586275
92,0.7593797,0.6541441,1.1155343,-1.5816574,-0.01814572,0.04828087,-0.4548377,-1.0779297,0.25883138,0.31974766,0.22006986,-0.038783275,1.2140443,1.0618812,0.5184625,0.69173807
93,-0.7267064,0.14121914,-0.18631539,-0.2531702,-0.2721858,-0.8377855,-0.2869691,-0.5690359,0.13911594,-0.59778917,-0.17384031,-0.40905407,-0.1462183,-0.11806082,0.9203652,-0.13653223
94,-0.47902533,-0.2755324,-0.07782791,-0.18990889,0.16331148,-0.2681714,-0.11910045,-0.111031465,-0.1482011,0.090363465,-0.47684813,0.5783347,-0.44192758,-0.05063556,-0.18486735,0.39054888
95,-0.23134434,0.10916133,-0.18631539,-0.00012500516,0.7076831,0.23815224,-0.5107939,-0.61992526,-0.10031492,-0.40663564,0.61398,-0.59418947,-0.5602113,-0.59003764,0.016084015,-0.43772143
96,-0.3242247,0.10916133,0.46460947,-1.8347026,-0.453643,-0.07830004,-0.9024874,-1.0779297,1.1207825,-0.40663564,-0.052637182,-0.8410366,-0.9150624,0.353916,0.016084015,-0.701262
97,-0.69574624,0.6220863,-0.47561532,2.9098947,-0.6351002,1.1558639,-0.4548377,2.382548,-0.45946124,-0.48309705,1.2805972,0.70175827,-0.02793459,-0.25291133,-0.15137546,-0.6259647
98,-0.81958675,-0.4999371,-0.69259024,0.9487945,-0.67139167,-1.0909473,-0.8465312,1.41565,-0.6988921,-1.1712496,-1.1131645,-0.7793248,-0.5602113,-0.8597387,-0.8881972,-0.88950527
99,0.35689804,0.3015082,0.8985594,-0.18990889,0.52622586,-0.10994527,-0.06314424,-0.060142085,0.6179777,0.9696696,-0.052637182,1.0720291,1.3323281,0.9270307,0.28401917,0.9929273
